"","project","date","fire_scar","site","plot","tree_species","standing","snag_pre_fire","dbh","basal_diameter","cone_combustion","foliage_combustion","fine_combustion","coarse_combustion","stem_combustion","livedead","tree_notes"
"2164","CCE","2024-08-07","McCoy Creek","McCr3","A","black spruce","yes","no",NA,2.1,NA,100,100,100,0,"dead",""
"2165","CCE","2024-08-07","McCoy Creek","McCr3","A","black spruce","yes","no",NA,2.1,NA,100,100,100,0,"dead",""
"2166","CCE","2024-08-07","McCoy Creek","McCr3","A","black spruce","yes","no",NA,2.1,NA,100,100,100,0,"dead",""
"2167","CCE","2024-08-07","McCoy Creek","McCr3","A","black spruce","yes","no",NA,2.1,NA,100,100,100,0,"dead",""
"2168","CCE","2024-08-07","McCoy Creek","McCr3","A","black spruce","yes","yes",3.1,NA,NA,NA,NA,100,25,"dead","Topped"
"2169","CCE","2024-08-07","McCoy Creek","McCr3","A","black spruce","yes","no",NA,1.5,NA,NA,NA,NA,25,"dead","Topped"
"2170","CCE","2024-08-07","McCoy Creek","McCr3","A","black spruce","no","no",NA,1.1,NA,100,100,100,0,"dead",""
"2171","CCE","2024-08-07","McCoy Creek","McCr3","A","black spruce","no","no",NA,1.1,NA,100,100,100,0,"dead",""
"2172","CCE","2024-08-07","McCoy Creek","McCr3","A","black spruce","yes","no",NA,3.9,NA,NA,NA,100,25,"dead","Topped"
"2173","CCE","2024-08-07","McCoy Creek","McCr3","A","black spruce","yes","no",NA,1.7,NA,NA,NA,100,0,"dead","Topped"
"2174","CCE","2024-08-07","McCoy Creek","McCr3","A","black spruce","yes","no",1.7,NA,NA,100,100,100,0,"dead",""
"2175","CCE","2024-08-07","McCoy Creek","McCr3","A","black spruce","yes","no",1.8,NA,NA,100,100,100,0,"dead",""
"2176","CCE","2024-08-07","McCoy Creek","McCr3","A","black spruce","no","no",2.2,NA,100,100,100,100,0,"dead",""
"2177","CCE","2024-08-07","McCoy Creek","McCr3","A","black spruce","no","no",4.3,NA,100,100,100,100,0,"dead",""
"2178","CCE","2024-08-07","McCoy Creek","McCr3","A","black spruce","yes","no",2.7,NA,NA,100,100,100,0,"dead",""
"2179","CCE","2024-08-07","McCoy Creek","McCr3","A","black spruce","yes","no",2.6,NA,NA,100,100,100,0,"dead",""
"2180","CCE","2024-08-07","McCoy Creek","McCr3","A","black spruce","no","no",1.8,NA,NA,100,100,100,0,"dead",""
"2181","CCE","2024-08-07","McCoy Creek","McCr3","A","black spruce","yes","no",1.7,NA,100,100,100,100,0,"dead",""
"2182","CCE","2024-08-07","McCoy Creek","McCr3","A","black spruce","yes","yes",4.3,NA,NA,NA,NA,100,25,"dead","Topped"
"2183","CCE","2024-08-07","McCoy Creek","McCr3","A","black spruce","yes","yes",4.3,NA,NA,NA,NA,100,25,"dead","Topped"
"2184","CCE","2024-08-07","McCoy Creek","McCr3","A","black spruce","yes","no",2,NA,NA,100,100,75,0,"dead",""
"2185","CCE","2024-08-07","McCoy Creek","McCr3","A","black spruce","no","no",NA,1.4,NA,100,100,100,0,"dead",""
"2186","CCE","2024-08-07","McCoy Creek","McCr3","A","black spruce","no","no",NA,1.4,NA,100,100,100,0,"dead",""
"2187","CCE","2024-07-18","Haystack","LoHo6","A","black spruce","no","no",NA,2.7,NA,0,0,0,0,"dead",""
"2188","CCE","2024-07-18","Haystack","LoHo6","A","black spruce","yes","no",11.2,NA,50,25,25,0,0,"dead",""
"2189","CCE","2024-07-18","Haystack","LoHo6","A","black spruce","yes","no",14.4,NA,NA,75,75,25,0,"dead","Topped pre fire "
"2190","CCE","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,2.1,NA,100,100,75,25,"dead",""
"2191","CCE","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,2.3,NA,100,100,50,0,"dead",""
"2192","CCE","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,2.2,NA,100,100,75,0,"dead",""
"2193","CCE","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",2.9,NA,NA,75,75,25,0,"dead",""
"2194","CCE","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",0.3,NA,NA,100,100,50,0,"dead",""
"2195","CCE","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",0.3,NA,NA,100,100,50,0,"dead",""
"2196","CCE","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",1.3,NA,NA,75,75,25,0,"dead",""
"2197","CCE","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,0.9,NA,NA,NA,NA,25,"dead",""
"2198","CCE","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",3.8,NA,NA,75,75,75,0,"dead",""
"2199","CCE","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",2.5,NA,NA,50,50,50,0,"dead",""
"2200","CCE","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,2,NA,100,100,75,0,"dead",""
"2201","CCE","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",0.4,NA,NA,100,100,75,0,"dead",""
"2202","CCE","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,2.9,NA,100,100,50,0,"dead",""
"2203","CCE","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",1.2,NA,NA,100,100,75,0,"dead",""
"2204","CCE","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",0.5,NA,NA,100,100,75,0,"dead",""
"2205","CCE","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,2.6,NA,100,100,75,0,"dead",""
"2206","CCE","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,4.7,NA,100,100,100,25,"dead",""
"2207","CCE","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,1,NA,100,100,100,25,"dead",""
"2208","CCE","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,2.3,NA,100,100,75,25,"dead",""
"2209","CCE","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",1.1,NA,NA,75,75,50,0,"dead",""
"2210","CCE","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,2,NA,100,100,75,0,"dead",""
"2211","CCE","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,2.6,NA,100,100,100,0,"dead",""
"2212","CCE","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",2.8,NA,75,75,75,75,0,"dead",""
"2213","CCE","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,1.5,NA,100,100,100,0,"dead",""
"2214","CCE","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",2,NA,NA,100,100,75,0,"dead",""
"2215","CCE","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,1.9,NA,100,100,100,0,"dead",""
"2216","CCE","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,1.4,NA,100,100,100,25,"dead",""
"2217","CCE","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",1.4,NA,NA,100,100,75,0,"dead",""
"2218","CCE","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",2.5,NA,NA,100,100,100,0,"dead",""
"2219","CCE","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,1.8,NA,100,100,100,0,"dead",""
"2220","CCE","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,2.5,NA,100,100,75,0,"dead",""
"2221","CCE","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","yes",NA,2.5,NA,NA,NA,NA,25,"dead",""
"2222","CCE","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,1.9,NA,100,100,100,25,"dead",""
"2223","CCE","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,1.9,NA,100,100,100,25,"dead",""
"2224","CCE","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,1,NA,100,100,100,0,"dead",""
"2225","CCE","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",3.6,NA,NA,100,100,75,0,"dead",""
"2226","CCE","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,1.6,NA,100,100,75,0,"dead",""
"2227","CCE","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,1.7,NA,100,100,100,50,"dead",""
"2228","CCE","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,1.4,NA,100,100,75,0,"dead",""
"2229","CCE","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,1.7,NA,100,100,100,0,"dead",""
"2230","CCE","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",0.4,NA,NA,100,100,100,0,"dead",""
"2231","CCE","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,1.5,NA,100,100,100,0,"dead",""
"2232","CCE","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,1.5,NA,100,100,100,0,"dead",""
"2233","CCE","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,1.9,NA,100,100,75,0,"dead",""
"2234","CCE","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,2.4,100,100,100,100,25,"dead",""
"2235","CCE","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,1.6,NA,100,100,100,0,"dead",""
"2236","CCE","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,1,100,100,100,100,25,"dead",""
"2237","CCE","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,1,100,100,100,100,25,"dead",""
"2238","CCE","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,2,NA,100,100,75,0,"dead",""
"2239","CCE","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,2,NA,100,100,100,0,"dead",""
"2240","CCE","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",0.9,NA,NA,100,100,100,0,"dead",""
"2241","CCE","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",0.9,NA,NA,100,100,100,0,"dead",""
"2242","CCE","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,1.5,NA,100,100,75,0,"dead",""
"2243","CCE","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,1.4,NA,100,100,100,25,"dead",""
"2244","CCE","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,1.4,NA,100,100,100,25,"dead",""
"2245","CCE","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,1,NA,100,100,100,25,"dead",""
"2246","CCE","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,1.4,NA,100,100,100,75,"dead",""
"2247","CCE","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,1.4,NA,100,100,100,75,"dead",""
"2248","CCE","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,0.8,NA,100,100,100,50,"dead",""
"2249","CCE","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",1,NA,NA,100,100,50,0,"dead",""
"2250","CCE","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",0.6,NA,NA,100,100,75,0,"dead",""
"2251","CCE","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","yes",NA,2,NA,NA,NA,NA,50,"dead",""
"2252","CCE","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",0.7,NA,NA,100,100,75,0,"dead",""
"2253","CCE","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,2.1,NA,100,100,75,0,"dead",""
"2254","CCE","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,2.9,NA,100,100,75,0,"dead",""
"2255","CCE","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","yes",NA,3.3,NA,NA,NA,75,50,"dead",""
"2256","CCE","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,1.5,NA,NA,NA,100,50,"dead",""
"2257","CCE","2024-08-04","Munson Creek","MuCr4","C","black spruce","yes","no",6.3,NA,25,25,25,0,0,"dead",""
"2258","CCE","2024-08-04","Munson Creek","MuCr4","C","black spruce","yes","no",2.7,NA,0,50,50,25,0,"dead",""
"2259","CCE","2024-08-04","Munson Creek","MuCr4","C","black spruce","yes","no",NA,0.9,NA,100,100,100,0,"dead",""
"2260","CCE","2024-08-04","Munson Creek","MuCr4","C","black spruce","yes","no",7.5,NA,0,75,50,25,0,"dead",""
"2261","CCE","2024-08-04","Munson Creek","MuCr4","C","black spruce","yes","no",NA,0.9,NA,100,100,100,0,"dead",""
"2262","CCE","2024-07-30","Nugget Creek","NuCr1","C","black spruce","no","no",5.3,NA,0,0,0,0,0,"dead",""
"2263","CCE","2024-07-30","Nugget Creek","NuCr1","C","black spruce","no","no",4.3,NA,0,0,0,0,0,"dead",""
"2264","CCE","2024-07-30","Nugget Creek","NuCr1","C","black spruce","no","no",1.9,NA,NA,100,100,100,50,"dead",""
"2265","CCE","2024-07-30","Nugget Creek","NuCr1","C","black spruce","no","no",1.9,NA,NA,100,100,100,50,"dead",""
"2266","CCE","2024-07-30","Nugget Creek","NuCr1","C","black spruce","no","no",6.8,NA,0,0,0,0,0,"dead",""
"2267","CCE","2024-07-30","Nugget Creek","NuCr1","C","black spruce","no","no",3.8,NA,0,0,0,0,0,"dead",""
"2268","CCE","2024-07-30","Nugget Creek","NuCr1","C","black spruce","no","no",4.4,NA,0,0,0,0,0,"dead",""
"2269","CCE","2024-07-30","Nugget Creek","NuCr1","C","black spruce","no","no",3.1,NA,NA,50,50,25,0,"dead",""
"2270","CCE","2024-07-30","Nugget Creek","NuCr1","C","black spruce","no","no",NA,1,NA,100,100,100,0,"dead",""
"2271","CCE","2024-07-30","Nugget Creek","NuCr1","C","black spruce","no","no",4.5,NA,0,0,0,0,0,"dead",""
"2272","CCE","2024-07-30","Nugget Creek","NuCr1","C","black spruce","no","no",2.4,NA,NA,100,100,75,0,"dead",""
"2273","CCE","2024-07-30","Nugget Creek","NuCr1","C","black spruce","no","no",1.1,NA,NA,100,100,100,0,"dead",""
"2274","CCE","2024-07-30","Nugget Creek","NuCr1","C","black spruce","no","no",2.2,NA,NA,100,100,100,0,"dead",""
"2275","CCE","2024-07-30","Nugget Creek","NuCr1","C","black spruce","no","no",1.5,NA,NA,100,100,100,0,"dead",""
"2276","CCE","2024-07-30","Nugget Creek","NuCr1","C","black spruce","no","no",2,NA,NA,100,100,100,0,"dead",""
"2277","CCE","2024-07-30","Nugget Creek","NuCr1","C","black spruce","no","no",2,NA,NA,0,0,0,0,"dead",""
"2278","CCE","2024-07-30","Nugget Creek","NuCr1","C","black spruce","no","no",4,NA,0,0,0,0,0,"dead",""
"2279","CCE","2024-07-30","Nugget Creek","NuCr1","C","black spruce","no","no",2.7,NA,NA,0,0,0,0,"dead",""
"2280","CCE","2024-07-30","Nugget Creek","NuCr1","C","black spruce","no","no",2.1,NA,NA,100,100,75,0,"dead",""
"2281","CCE","2024-07-30","Nugget Creek","NuCr1","C","black spruce","yes","no",3.9,NA,NA,25,25,0,0,"dead",""
"2282","CCE","2024-07-30","Nugget Creek","NuCr1","C","black spruce","no","no",NA,0.9,0,0,0,0,0,"dead",""
"2283","CCE","2024-07-30","Nugget Creek","NuCr1","C","black spruce","no","no",NA,0.9,0,0,0,0,0,"dead",""
"2284","CCE","2024-07-30","Nugget Creek","NuCr1","C","black spruce","no","no",4.4,NA,0,75,75,50,0,"dead",""
"2285","CCE","2024-07-30","Nugget Creek","NuCr1","C","black spruce","no","no",3.7,NA,100,100,100,100,0,"dead",""
"2286","CCE","2024-07-30","Nugget Creek","NuCr1","C","black spruce","no","yes",2.4,NA,NA,NA,NA,NA,0,"dead",""
"2287","CCE","2024-07-30","Nugget Creek","NuCr1","C","black spruce","no","no",3.4,NA,100,100,100,100,0,"dead",""
"2288","CCE","2024-07-30","Nugget Creek","NuCr1","C","black spruce","no","no",3.4,NA,100,100,100,100,0,"dead",""
"2289","CCE","2024-07-30","Nugget Creek","NuCr1","C","black spruce","no","no",1.3,NA,100,100,100,100,0,"dead",""
"2290","CCE","2024-07-30","Nugget Creek","NuCr1","C","black spruce","no","no",1.3,NA,100,100,100,100,0,"dead",""
"2291","CCE","2024-07-30","Nugget Creek","NuCr1","C","black spruce","no","no",5.5,NA,0,0,0,0,0,"dead",""
"2292","CCE","2024-07-30","Nugget Creek","NuCr1","C","black spruce","no","no",7.2,NA,0,0,0,0,0,"dead",""
"2293","CCE","2024-07-30","Nugget Creek","NuCr1","C","black spruce","no","no",3.5,NA,100,100,100,100,0,"dead",""
"2294","CCE","2024-07-30","Nugget Creek","NuCr1","C","black spruce","no","no",3.5,NA,100,100,100,100,0,"dead",""
"2295","CCE","2024-07-30","Nugget Creek","NuCr1","C","black spruce","no","no",5.7,NA,0,0,0,0,0,"dead",""
"2296","CCE","2024-07-30","Nugget Creek","NuCr1","C","black spruce","no","no",3,NA,0,0,0,0,0,"dead",""
"2297","CCE","2024-07-30","Nugget Creek","NuCr1","C","black spruce","no","no",2.2,NA,100,100,100,100,0,"dead",""
"2298","CCE","2024-07-30","Nugget Creek","NuCr1","C","black spruce","no","no",3.2,NA,0,0,0,0,0,"dead",""
"2299","CCE","2024-07-30","Nugget Creek","NuCr1","C","black spruce","no","no",3.2,NA,0,0,0,0,0,"dead",""
"2300","CCE","2024-07-30","Nugget Creek","NuCr1","C","black spruce","no","no",2.3,NA,0,0,0,0,0,"dead",""
"2301","CCE","2024-07-30","Nugget Creek","NuCr1","C","black spruce","no","no",4,NA,0,0,0,0,0,"dead",""
"2302","CCE","2024-07-30","Nugget Creek","NuCr1","C","black spruce","no","no",2.5,NA,100,100,100,50,0,"dead",""
"2303","CCE","2024-08-06","Dry Creek","DrCr4","B","black spruce","yes","no",1,NA,NA,0,0,0,0,"dead",""
"2304","CCE","2024-08-06","Dry Creek","DrCr4","B","black spruce","yes","no",2.3,NA,0,0,0,0,0,"dead",""
"2305","CCE","2024-08-06","Dry Creek","DrCr4","B","black spruce","yes","no",NA,1.5,NA,0,0,0,0,"dead",""
"2306","CCE","2024-08-06","Dry Creek","DrCr4","B","black spruce","yes","no",5.8,NA,0,0,0,0,0,"dead",""
"2307","CCE","2024-08-06","Dry Creek","DrCr4","B","black spruce","yes","no",NA,0.9,NA,0,0,0,0,"dead",""
"2308","CCE","2024-08-06","Dry Creek","DrCr4","B","black spruce","yes","yes",NA,0.7,NA,NA,NA,NA,75,"dead",""
"2309","CCE","2024-08-06","Dry Creek","DrCr4","B","black spruce","yes","no",1,NA,0,0,0,0,0,"dead",""
"2310","CCE","2024-08-06","Dry Creek","DrCr4","B","black spruce","yes","no",8.1,NA,0,0,0,0,0,"dead",""
"2311","CCE","2024-08-06","Dry Creek","DrCr4","B","black spruce","yes","no",3.3,NA,0,0,0,0,0,"dead",""
"2312","CCE","2024-08-06","Dry Creek","DrCr4","B","black spruce","yes","no",2.7,NA,0,0,0,0,0,"dead",""
"2313","CCE","2024-08-06","Dry Creek","DrCr4","B","black spruce","yes","no",NA,1.1,0,25,25,0,0,"dead",""
"2314","CCE","2024-08-06","Dry Creek","DrCr4","B","black spruce","yes","no",NA,0.8,NA,0,0,0,0,"dead",""
"2315","CCE","2024-08-06","Dry Creek","DrCr4","B","black spruce","yes","no",0.9,NA,NA,25,25,25,0,"dead",""
"2316","CCE","2024-08-06","Dry Creek","DrCr4","B","black spruce","yes","no",8.1,NA,0,0,0,0,0,"dead",""
"2317","CCE","2024-08-06","Dry Creek","DrCr4","B","black spruce","yes","no",5.3,NA,0,0,0,0,0,"dead",""
"2318","CCE","2024-08-06","Dry Creek","DrCr4","B","black spruce","yes","no",2,NA,NA,0,0,0,0,"dead",""
"2319","CCE","2024-08-06","Dry Creek","DrCr4","B","black spruce","no","no",NA,1,NA,100,100,100,0,"dead",""
"2320","CCE","2024-08-06","Dry Creek","DrCr4","B","black spruce","yes","no",6.6,NA,0,0,0,0,0,"dead",""
"2321","CCE","2024-08-06","Dry Creek","DrCr4","B","black spruce","yes","no",1.5,NA,NA,25,25,0,0,"dead",""
"2322","CCE","2024-08-06","Dry Creek","DrCr4","B","black spruce","yes","no",9.8,NA,25,25,25,25,0,"dead",""
"2323","CCE","2024-08-06","Dry Creek","DrCr4","B","black spruce","yes","no",0.6,NA,NA,100,100,100,0,"dead",""
"2324","CCE","2024-08-06","Dry Creek","DrCr4","B","black spruce","yes","no",8.4,NA,0,50,50,25,0,"dead",""
"2325","CCE","2024-08-06","Dry Creek","DrCr4","B","black spruce","yes","no",NA,1,NA,25,25,0,0,"dead",""
"2326","CCE","2024-08-06","Dry Creek","DrCr4","B","black spruce","no","no",NA,1.3,NA,0,0,0,0,"dead",""
"2327","CCE","2024-07-31","Nugget Creek","NuCr6","C","black spruce","no","no",11.4,NA,100,75,75,25,0,"dead",""
"2328","CCE","2024-07-31","Nugget Creek","NuCr6","C","black spruce","no","no",9.6,NA,NA,100,100,50,0,"dead",""
"2329","CCE","2024-07-31","Nugget Creek","NuCr6","C","black spruce","no","yes",1.7,NA,NA,NA,NA,NA,50,"dead",""
"2330","CCE","2024-07-31","Nugget Creek","NuCr6","C","black spruce","no","no",5,NA,NA,50,50,0,0,"dead",""
"2331","CCE","2024-07-31","Nugget Creek","NuCr6","C","birch","no","yes",4.4,NA,NA,NA,NA,0,0,"dead",""
"2332","CCE","2024-07-31","Nugget Creek","NuCr6","C","unknown","no","yes",NA,1.8,NA,NA,NA,NA,50,"dead",""
"2333","CCE","2024-07-31","Nugget Creek","NuCr6","C","black spruce","no","no",5.7,NA,NA,25,25,0,0,"dead",""
"2334","CCE","2024-07-31","Nugget Creek","NuCr6","C","black spruce","no","yes",5.7,NA,NA,NA,NA,75,25,"dead",""
"2335","CCE","2024-07-31","Nugget Creek","NuCr6","C","black spruce","no","no",2.4,NA,NA,0,0,0,0,"dead",""
"2336","CCE","2024-07-31","Nugget Creek","NuCr6","C","birch","yes","no",4.4,NA,NA,NA,NA,0,25,"dead",""
"2337","CCE","2024-07-31","Nugget Creek","NuCr6","C","black spruce","no","no",10.3,NA,0,0,0,0,0,"dead",""
"2338","CCE","2024-07-31","Nugget Creek","NuCr6","C","black spruce","no","no",8.4,NA,NA,0,0,0,0,"dead",""
"2339","CCE","2024-08-03","Teklanika","Tekl2","C","black spruce","no","no",NA,4.4,NA,NA,NA,100,25,"dead","Topped"
"2340","CCE","2024-08-03","Teklanika","Tekl2","C","black spruce","no","no",6.5,NA,100,100,100,75,0,"dead",""
"2341","CCE","2024-08-03","Teklanika","Tekl2","C","black spruce","no","no",5.2,NA,100,100,100,100,0,"dead",""
"2342","CCE","2024-08-03","Teklanika","Tekl2","C","black spruce","no","no",3.8,NA,100,100,100,75,0,"dead",""
"2343","CCE","2024-08-03","Teklanika","Tekl2","C","black spruce","no","no",7,NA,75,100,100,75,0,"dead",""
"2344","CCE","2024-08-03","Teklanika","Tekl2","C","black spruce","no","no",9,NA,75,100,100,75,0,"dead",""
"2345","CCE","2024-07-15","Lost Horse","LoHo2","A","black spruce","yes","no",5.8,NA,50,100,100,75,0,"dead",""
"2346","CCE","2024-07-15","Lost Horse","LoHo2","A","black spruce","yes","no",3.4,NA,NA,100,100,75,0,"dead",""
"2347","CCE","2024-07-15","Lost Horse","LoHo2","A","black spruce","yes","no",1.9,NA,50,100,100,100,0,"dead",""
"2348","CCE","2024-07-15","Lost Horse","LoHo2","A","black spruce","yes","no",9.4,NA,25,100,100,50,0,"dead",""
"2349","CCE","2024-07-15","Lost Horse","LoHo2","A","black spruce","yes","no",5,NA,25,100,100,50,0,"dead",""
"2350","CCE","2024-07-15","Lost Horse","LoHo2","A","black spruce","yes","no",2.3,NA,NA,100,100,100,0,"dead",""
"2351","CCE","2024-07-15","Lost Horse","LoHo2","A","black spruce","yes","no",7.4,NA,NA,100,100,75,0,"dead",""
"2352","CCE","2024-07-15","Lost Horse","LoHo2","A","black spruce","yes","no",0.5,NA,NA,100,100,100,0,"dead",""
"2353","CCE","2024-08-04","Munson Creek","MuCr4","A","black spruce","yes","no",4.1,NA,100,100,100,25,0,"dead",""
"2354","CCE","2024-08-04","Munson Creek","MuCr4","A","black spruce","yes","no",2.4,NA,NA,100,100,75,0,"dead",""
"2355","CCE","2024-08-04","Munson Creek","MuCr4","A","black spruce","yes","no",NA,2,NA,100,100,100,0,"dead",""
"2356","CCE","2024-08-04","Munson Creek","MuCr4","A","black spruce","yes","no",3.5,NA,100,100,75,25,0,"dead",""
"2357","CCE","2024-08-04","Munson Creek","MuCr4","A","black spruce","yes","no",4.8,NA,75,75,75,25,0,"dead",""
"2358","CCE","2024-08-04","Munson Creek","MuCr4","A","black spruce","yes","no",4.4,NA,100,50,50,25,0,"dead",""
