date,fire_scar,site,plot,shrubs_present,shrub_species,dbh,dbh_count,basal_diameter,basal_count,foliage_combustion,branch_combustion,stem_combustion,shrub_notes
7/17/2023,KilolitnaTal,51,C,yes,Betula,NA,NA,0.5,5,100,100,100,
7/17/2023,KilolitnaTal,51,C,yes,Betula,NA,NA,1,4,100,75,75,
7/17/2023,KilolitnaTal,51,C,yes,Betula,NA,NA,0.9,10,100,75,50,
7/17/2023,KilolitnaTal,51,C,yes,Betula,NA,NA,0.8,4,100,100,75,
7/17/2023,KilolitnaTal,51,C,yes,Betula,NA,NA,0.3,4,100,100,100,
7/17/2023,KilolitnaTal,51,C,yes,Betula,NA,NA,0.6,6,100,75,25,
7/17/2023,KilolitnaTal,51,C,yes,Alder,NA,NA,1.3,8,50,25,25,
7/17/2023,KilolitnaTal,51,C,yes,Betula,NA,NA,0.6,9,25,0,0,
7/17/2023,KilolitnaTal,51,C,yes,Betula,NA,NA,0.2,8,100,75,50,
7/17/2023,KilolitnaTal,51,C,yes,Betula,NA,NA,0.4,10,100,100,75,
7/17/2023,KilolitnaTal,51,C,yes,Betula,NA,NA,0.6,1,100,100,50,
7/17/2023,KilolitnaTal,51,C,yes,Betula,NA,NA,0.6,19,100,100,100,
7/17/2023,KilolitnaTal,51,C,yes,Betula,NA,NA,0.6,6,100,100,50,
7/17/2023,KilolitnaTal,51,C,yes,Betula,NA,NA,0.9,4,100,100,100,
7/17/2023,KilolitnaTal,51,C,yes,Betula,NA,NA,0.6,6,100,100,50,
7/17/2023,KilolitnaTal,51,C,yes,Betula,NA,NA,0.8,25,100,50,25,
7/17/2023,KilolitnaTal,51,B,yes,Betula,NA,NA,0.8,7,100,100,25,
7/17/2023,KilolitnaTal,51,B,yes,Betula,NA,NA,0.5,3,100,100,100,
7/17/2023,KilolitnaTal,51,B,yes,Betula,NA,NA,0.5,3,100,100,75,
7/17/2023,KilolitnaTal,51,B,yes,Betula,NA,NA,0.5,4,100,100,100,
7/17/2023,KilolitnaTal,51,B,yes,Betula,NA,NA,0.5,3,100,100,75,
7/17/2023,KilolitnaTal,51,B,yes,Betula,NA,NA,0.4,3,100,100,50,
7/17/2023,KilolitnaTal,51,B,yes,Betula,NA,NA,0.2,4,100,25,25,
7/17/2023,KilolitnaTal,51,A,yes,Betula,NA,NA,0.4,4,100,75,75,
7/17/2023,KilolitnaTal,51,A,yes,Betula,NA,NA,0.4,5,100,75,50,
7/17/2023,KilolitnaTal,51,A,yes,Betula,NA,NA,0.8,2,100,100,25,
7/17/2023,KilolitnaTal,51,A,yes,Betula,NA,NA,0.6,3,100,100,100,
7/17/2023,KilolitnaTal,51,A,yes,Betula,NA,NA,0.6,1,100,100,75,
7/17/2023,KilolitnaTal,51,A,yes,Betula,NA,NA,1,2,100,100,100,
7/17/2023,KilolitnaTal,51,A,yes,Betula,NA,NA,0.7,3,100,100,100,
7/17/2023,KilolitnaTal,51,A,yes,Betula,NA,NA,0.5,2,100,100,100,
7/17/2023,KilolitnaTal,51,A,yes,Betula,NA,NA,0.7,3,100,100,100,
7/17/2023,KilolitnaTal,51,A,yes,Betula,NA,NA,0.6,11,100,100,100,
7/17/2023,KilolitnaTal,51,A,yes,Betula,NA,NA,0.6,3,100,100,100,
7/17/2023,KilolitnaTal,51,A,yes,Betula,NA,NA,0.4,2,100,100,100,
7/17/2023,KilolitnaTal,51,A,yes,Betula,NA,NA,0.6,2,100,100,100,
7/17/2023,KilolitnaTal,51,A,yes,Betula,NA,NA,0.5,5,100,100,75,
7/17/2023,KilolitnaTal,51,A,yes,Betula,NA,NA,0.5,5,100,100,100,
7/17/2023,KilolitnaTal,51,A,yes,Betula,NA,NA,0.4,4,100,100,100,
7/17/2023,KilolitnaTal,51,A,yes,Betula,NA,NA,0.7,1,100,25,25,
7/17/2023,KilolitnaTal,51,A,yes,Betula,NA,NA,0.6,15,100,50,50,
7/17/2023,KilolitnaTal,51,A,yes,Betula,NA,NA,1.1,1,100,75,50,
7/17/2023,KilolitnaTal,51,A,yes,Betula,NA,NA,0.3,10,100,100,100,
7/17/2023,KilolitnaTal,51,A,yes,Betula,NA,NA,0.5,8,100,100,100,
7/17/2023,KilolitnaTal,51,A,yes,Betula,NA,NA,0.6,8,100,100,100,
7/17/2023,KilolitnaTal,51,A,yes,Betula,NA,NA,0.7,11,100,75,75,
7/17/2023,KilolitnaTal,51,A,yes,Betula,NA,NA,0.8,1,100,25,25,
7/17/2023,KilolitnaTal,51,A,yes,Betula,NA,NA,0.7,4,100,100,75,
7/17/2023,KilolitnaTal,51,A,yes,Betula,NA,NA,0.4,2,100,25,25,
7/17/2023,KilolitnaTal,51,A,yes,Betula,NA,NA,1,3,100,75,75,
7/17/2023,KilolitnaTal,51,A,yes,Betula,NA,NA,0.8,14,100,50,50,
7/17/2023,KilolitnaTal,52,C,yes,Betula,NA,NA,0.5,10,100,100,100,
7/17/2023,KilolitnaTal,52,C,yes,Betula,NA,NA,1,15,100,100,75,
7/17/2023,KilolitnaTal,52,C,yes,Betula,NA,NA,0.5,12,100,100,100,
7/17/2023,KilolitnaTal,52,C,yes,Betula,NA,NA,0.5,11,100,100,100,
7/17/2023,KilolitnaTal,52,C,yes,Betula,NA,NA,0.5,9,100,100,75,
7/17/2023,KilolitnaTal,52,C,yes,Uknown,NA,NA,0.4,2,100,100,100,
7/17/2023,KilolitnaTal,52,C,yes,Betula,NA,NA,0.6,1,100,100,75,
7/17/2023,KilolitnaTal,52,C,yes,Betula,NA,NA,0.5,5,100,100,75,
7/17/2023,KilolitnaTal,52,C,yes,Betula,NA,NA,0.4,4,100,100,50,
7/17/2023,KilolitnaTal,52,C,yes,Betula,NA,NA,0.4,2,100,100,100,
7/17/2023,KilolitnaTal,52,C,yes,Betula,NA,NA,0.5,1,100,100,25,
7/17/2023,KilolitnaTal,52,C,yes,Betula,NA,NA,0.4,1,100,100,100,
7/17/2023,KilolitnaTal,52,C,yes,Betula,NA,NA,1.3,6,50,25,25,
7/17/2023,KilolitnaTal,52,C,yes,Betula,NA,NA,0.5,5,75,25,25,
7/17/2023,KilolitnaTal,52,C,yes,Betula,NA,NA,0.7,2,25,25,0,
7/17/2023,KilolitnaTal,52,C,yes,Betula,NA,NA,0.6,2,100,100,25,
7/17/2023,KilolitnaTal,52,C,yes,Betula,NA,NA,0.7,NA,25,0,0,
7/17/2023,KilolitnaTal,52,C,yes,Betula,NA,NA,0.6,2,25,25,0,
7/17/2023,KilolitnaTal,52,C,yes,Betula,NA,NA,1.8,7,50,50,25,
7/17/2023,KilolitnaTal,52,C,yes,Betula,NA,NA,0.7,5,100,100,100,
7/17/2023,KilolitnaTal,52,C,yes,Betula,NA,NA,0.4,2,100,100,25,
7/17/2023,KilolitnaTal,52,B,yes,Betula,NA,NA,1,3,100,100,25,
7/17/2023,KilolitnaTal,52,B,yes,Betula,NA,NA,0.6,5,100,100,100,
7/17/2023,KilolitnaTal,52,B,yes,Betula,NA,NA,0.8,5,100,100,75,
7/17/2023,KilolitnaTal,52,B,yes,Betula,NA,NA,1,5,100,100,50,
7/17/2023,KilolitnaTal,52,B,yes,Betula,NA,NA,0.9,1,100,100,25,
7/17/2023,KilolitnaTal,52,B,yes,Betula,NA,NA,0.3,2,100,100,25,
7/17/2023,KilolitnaTal,52,B,yes,Betula,NA,NA,1.3,3,100,50,50,
7/17/2023,KilolitnaTal,52,B,yes,Betula,NA,NA,0.6,4,100,50,25,
7/17/2023,KilolitnaTal,52,B,yes,Betula,NA,NA,0.8,3,100,100,75,
7/17/2023,KilolitnaTal,52,B,yes,Betula,NA,NA,0.7,3,100,100,75,
7/17/2023,KilolitnaTal,52,B,yes,Betula,NA,NA,0.8,4,100,100,75,
7/17/2023,KilolitnaTal,52,B,yes,Betula,NA,NA,0.8,2,100,100,50,
7/17/2023,KilolitnaTal,52,B,yes,Betula,NA,NA,0.5,4,100,100,75,
7/17/2023,KilolitnaTal,52,B,yes,Betula,NA,NA,0.5,4,100,100,75,
7/17/2023,KilolitnaTal,52,B,yes,Betula,NA,NA,0.6,2,100,100,50,
7/17/2023,KilolitnaTal,52,B,yes,Betula,NA,NA,0.8,NA,25,25,25,
7/17/2023,KilolitnaTal,52,B,yes,Betula,NA,NA,0.7,4,100,100,25,
7/17/2023,KilolitnaTal,52,B,yes,Betula,NA,NA,0.4,NA,75,75,25,
7/17/2023,KilolitnaTal,52,B,yes,Betula,NA,NA,0.9,3,50,50,25,
7/17/2023,KilolitnaTal,52,A,yes,Betula,NA,NA,1.2,16,100,100,75,
7/17/2023,KilolitnaTal,52,A,yes,Betula,NA,NA,0.5,5,100,100,50,
7/17/2023,KilolitnaTal,52,A,yes,Betula,NA,NA,0.5,5,100,100,50,
7/17/2023,KilolitnaTal,52,A,yes,Betula,NA,NA,0.8,3,75,25,25,
7/17/2023,KilolitnaTal,52,A,yes,Betula,NA,NA,0.8,3,25,25,25,
7/17/2023,KilolitnaTal,52,A,yes,Betula,NA,NA,0.5,3,100,100,100,
7/17/2023,KilolitnaTal,52,A,yes,Betula,NA,NA,0.4,NA,25,25,0,
7/17/2023,KilolitnaTal,52,A,yes,Betula,NA,NA,0.7,7,75,75,25,
7/17/2023,KilolitnaTal,52,A,yes,Betula,NA,NA,0.5,NA,75,75,25,
7/17/2023,KilolitnaTal,52,A,yes,Betula,NA,NA,0.5,3,100,100,100,
7/17/2023,KilolitnaTal,52,A,yes,Betula,NA,NA,0.6,2,100,100,75,
7/17/2023,KilolitnaTal,52,A,yes,Betula,NA,NA,0.8,6,100,100,25,
7/17/2023,KilolitnaTal,52,A,yes,Betula,NA,NA,0.5,4,100,100,50,
7/17/2023,KilolitnaTal,52,A,yes,Betula,NA,NA,1.4,12,100,100,50,
7/17/2023,KilolitnaTal,52,A,yes,Betula,NA,NA,0.8,7,100,100,25,
7/17/2023,KilolitnaTal,52,A,yes,Betula,NA,NA,0.8,13,100,100,25,
7/17/2023,KilolitnaTal,52,A,yes,Salix,NA,NA,0.7,7,100,75,50,
7/17/2023,KilolitnaTal,52,A,yes,Salix,NA,NA,0.8,8,100,100,50,
7/17/2023,KilolitnaTal,52,A,yes,Salix,NA,NA,1,8,100,25,25,
7/17/2023,KilolitnaTal,52,A,yes,Salix,NA,NA,1.3,19,100,100,50,
7/17/2023,KilolitnaTal,52,A,yes,Betula,NA,NA,1.1,6,100,100,50,
7/17/2023,KilolitnaTal,52,A,yes,Salix,NA,NA,0.7,3,100,25,25,
7/17/2023,KilolitnaTal,52,A,yes,Betula,NA,NA,0.7,3,25,25,25,
7/17/2023,KilolitnaTal,52,A,yes,Betula,NA,NA,1.5,4,50,25,0,
7/18/2023,KilolitnaTal,53,A,yes,Alder,NA,NA,2.3,4,25,25,0,
7/18/2023,KilolitnaTal,53,A,yes,Betula,NA,NA,0.2,3,100,75,25,
7/18/2023,KilolitnaTal,53,A,yes,Betula,NA,NA,1.6,7,100,75,25,
7/18/2023,KilolitnaTal,53,A,yes,Alder,NA,NA,1.9,3,25,0,0,
7/18/2023,KilolitnaTal,53,A,yes,Betula,NA,NA,1.9,3,75,25,0,
7/18/2023,KilolitnaTal,53,A,yes,Betula,NA,NA,0.5,4,100,100,25,
7/18/2023,KilolitnaTal,53,A,yes,Alder,NA,NA,1.4,5,25,25,0,
7/18/2023,KilolitnaTal,53,A,yes,Alder,NA,NA,1.8,7,25,25,0,
7/18/2023,KilolitnaTal,53,A,yes,Betula,NA,NA,0.5,3,75,25,0,
7/18/2023,KilolitnaTal,53,A,yes,Salix,NA,NA,1.4,5,75,75,25,
7/18/2023,KilolitnaTal,53,A,yes,Salix,NA,NA,1,6,50,50,25,
7/18/2023,KilolitnaTal,53,A,yes,Salix,NA,NA,1.7,3,75,75,75,
7/18/2023,KilolitnaTal,53,A,yes,Salix,NA,NA,1.2,2,25,25,0,
7/18/2023,KilolitnaTal,53,A,yes,Betula,NA,NA,0.5,8,100,100,75,
7/18/2023,KilolitnaTal,53,A,yes,Betula,NA,NA,5,4,25,25,0,
7/18/2023,KilolitnaTal,53,B,yes,Betula,NA,NA,0.8,6,25,25,0,
7/18/2023,KilolitnaTal,53,B,yes,Betula,NA,NA,1.2,4,50,50,25,
7/18/2023,KilolitnaTal,53,B,yes,Betula,NA,NA,0.9,5,25,25,0,
7/18/2023,KilolitnaTal,53,B,yes,Betula,NA,NA,1.4,8,50,50,25,
7/18/2023,KilolitnaTal,53,B,yes,Betula,NA,NA,0.8,12,100,100,50,
7/18/2023,KilolitnaTal,53,B,yes,Betula,NA,NA,1.3,6,100,75,25,
7/18/2023,KilolitnaTal,53,B,yes,Betula,NA,NA,0.5,7,100,100,100,
7/18/2023,KilolitnaTal,53,B,yes,Betula,NA,NA,0.5,5,50,50,25,
7/18/2023,KilolitnaTal,53,B,yes,Betula,NA,NA,0.8,8,100,100,100,
7/18/2023,KilolitnaTal,53,B,yes,Betula,NA,NA,1.4,14,75,75,50,
7/18/2023,KilolitnaTal,53,B,yes,Betula,NA,NA,0.6,10,50,50,50,
7/18/2023,KilolitnaTal,53,B,yes,Betula,NA,NA,0.6,5,100,25,25,
7/18/2023,KilolitnaTal,53,C,yes,Betula,NA,NA,0.9,6,100,100,50,
7/18/2023,KilolitnaTal,53,C,yes,Betula,NA,NA,1,7,25,25,0,
7/18/2023,KilolitnaTal,53,C,yes,Betula,NA,NA,1.1,12,25,25,0,
7/18/2023,KilolitnaTal,53,C,yes,Betula,NA,NA,0.8,4,25,25,0,
7/18/2023,KilolitnaTal,53,C,yes,Salix,NA,NA,0.6,7,100,100,75,
7/18/2023,KilolitnaTal,53,C,yes,Betula,NA,NA,0.9,3,50,50,25,
7/18/2023,KilolitnaTal,53,C,yes,Betula,NA,NA,1.5,2,25,25,0,
7/18/2023,KilolitnaTal,53,C,yes,Betula,NA,NA,1.2,5,25,25,0,
7/18/2023,KilolitnaTal,54,A,yes,Betula,NA,NA,3.2,2,25,0,0,
7/18/2023,KilolitnaTal,54,A,yes,Betula,NA,NA,2.6,1,50,25,25,
7/18/2023,KilolitnaTal,54,A,yes,Betula,NA,NA,0.9,3,100,75,25,
7/18/2023,KilolitnaTal,54,A,yes,Betula,NA,NA,1.1,4,100,100,50,
7/18/2023,KilolitnaTal,54,A,yes,Betula,NA,NA,0.9,3,100,100,75,
7/18/2023,KilolitnaTal,54,A,yes,Betula,NA,NA,1.5,5,100,50,25,
7/18/2023,KilolitnaTal,54,A,yes,Betula,NA,NA,0.3,3,100,100,100,
7/18/2023,KilolitnaTal,54,A,yes,Salix,NA,NA,1,4,100,50,50,
7/18/2023,KilolitnaTal,54,A,yes,Salix,NA,NA,0.9,6,100,50,50,
7/18/2023,KilolitnaTal,54,A,yes,Salix,NA,NA,1.2,3,100,75,75,
7/18/2023,KilolitnaTal,54,A,yes,Betula,NA,NA,0.6,4,100,100,75,
7/18/2023,KilolitnaTal,54,A,yes,Betula,NA,NA,0.3,3,100,100,100,
7/18/2023,KilolitnaTal,54,A,yes,Betula,NA,NA,0.6,3,100,100,100,
7/18/2023,KilolitnaTal,54,A,yes,Salix,NA,NA,1.2,5,100,100,75,
7/18/2023,KilolitnaTal,54,A,yes,Betula,NA,NA,0.3,6,100,100,100,
7/18/2023,KilolitnaTal,54,A,yes,Betula,NA,NA,0.4,4,100,100,100,
7/18/2023,KilolitnaTal,54,B,yes,Betula,NA,NA,3.2,3,25,25,0,
7/18/2023,KilolitnaTal,54,B,yes,Betula,NA,NA,2.1,4,25,0,0,
7/18/2023,KilolitnaTal,54,B,yes,Salix,NA,NA,2,6,100,25,0,
7/18/2023,KilolitnaTal,54,B,yes,Betula,NA,NA,1.6,3,25,25,0,
7/18/2023,KilolitnaTal,54,B,yes,Betula,NA,NA,2.3,1,25,0,0,
7/18/2023,KilolitnaTal,54,C,yes,Betula,NA,NA,0.7,4,100,100,25,
7/18/2023,KilolitnaTal,54,C,yes,Betula,NA,NA,0.7,17,100,100,75,
7/18/2023,KilolitnaTal,54,C,yes,Betula,NA,NA,0.9,20,100,100,50,
7/18/2023,KilolitnaTal,54,C,yes,Betula,NA,NA,1.2,2,100,100,50,
7/18/2023,KilolitnaTal,54,C,yes,Betula,NA,NA,0.5,3,100,100,75,
7/18/2023,KilolitnaTal,54,C,yes,Betula,NA,NA,0.9,3,75,50,25,
7/18/2023,KilolitnaTal,54,C,yes,Salix,NA,NA,0.8,NA,50,25,25,
7/18/2023,KilolitnaTal,54,C,yes,Betula,NA,NA,1,5,50,25,25,
7/18/2023,KilolitnaTal,54,C,yes,Salix,NA,NA,1.2,9,100,50,25,
7/18/2023,KilolitnaTalHolanada,55,C,yes,Betula,NA,NA,0.7,6,100,100,75,
7/18/2023,KilolitnaTalHolanada,55,C,yes,Betula,NA,NA,0.3,NA,100,100,100,
7/18/2023,KilolitnaTalHolanada,55,C,yes,Betula,NA,NA,0.2,NA,100,100,100,
7/18/2023,KilolitnaTalHolanada,55,C,yes,Betula,NA,NA,0.7,4,100,100,75,
7/18/2023,KilolitnaTalHolanada,55,C,yes,Betula,NA,NA,0.2,NA,100,100,100,
7/18/2023,KilolitnaTalHolanada,55,C,yes,Betula,NA,NA,0.3,2,100,100,100,
7/18/2023,KilolitnaTalHolanada,55,C,yes,Betula,NA,NA,0.3,NA,100,100,75,
7/18/2023,KilolitnaTalHolanada,55,C,yes,Betula,NA,NA,0.8,NA,100,100,100,
7/18/2023,KilolitnaTalHolanada,55,C,yes,Betula,NA,NA,0.3,2,100,100,100,
7/18/2023,KilolitnaTalHolanada,55,C,yes,Betula,NA,NA,0.3,NA,100,100,100,
7/18/2023,KilolitnaTalHolanada,55,C,yes,Betula,NA,NA,0.4,NA,100,100,50,
7/18/2023,KilolitnaTalHolanada,55,C,yes,Betula,NA,NA,0.6,2,100,75,50,
7/18/2023,KilolitnaTalHolanada,55,C,yes,Betula,NA,NA,0.5,3,100,100,50,
7/18/2023,KilolitnaTalHolanada,55,C,yes,Betula,NA,NA,0.5,NA,100,100,100,
7/18/2023,KilolitnaTalHolanada,55,A,yes,Alder,NA,NA,4.2,4,75,25,0,
7/18/2023,KilolitnaTalHolanada,55,A,yes,Betula,NA,NA,0.6,NA,100,100,50,
7/18/2023,KilolitnaTalHolanada,55,A,yes,Betula,NA,NA,0.6,4,100,100,75,
7/18/2023,KilolitnaTalHolanada,55,A,yes,Betula,NA,NA,0.4,NA,100,100,100,
7/18/2023,KilolitnaTalHolanada,55,A,yes,Betula,NA,NA,0.5,4,100,100,100,
7/18/2023,KilolitnaTalHolanada,55,A,yes,Betula,NA,NA,0.4,2,100,100,25,
7/18/2023,KilolitnaTalHolanada,55,A,yes,Betula,NA,NA,0.6,NA,100,100,75,
7/18/2023,KilolitnaTalHolanada,55,A,yes,Betula,NA,NA,0.4,NA,100,100,75,
7/18/2023,KilolitnaTalHolanada,55,A,yes,Betula,NA,NA,0.6,4,100,100,75,
7/18/2023,KilolitnaTalHolanada,55,A,yes,Betula,NA,NA,0.6,2,100,100,75,
7/18/2023,KilolitnaTalHolanada,55,A,yes,Betula,NA,NA,0.4,3,100,100,100,
7/18/2023,KilolitnaTalHolanada,55,A,yes,Betula,NA,NA,0.8,2,100,100,75,
7/18/2023,KilolitnaTalHolanada,55,B,yes,Betula,NA,NA,0.5,NA,100,100,100,
7/18/2023,KilolitnaTalHolanada,55,B,yes,Betula,NA,NA,0.5,6,100,100,100,
7/18/2023,KilolitnaTalHolanada,55,B,yes,Betula,NA,NA,0.4,9,100,100,100,
7/18/2023,KilolitnaTalHolanada,55,B,yes,Betula,NA,NA,0.5,5,100,100,75,
7/18/2023,KilolitnaTalHolanada,55,B,yes,Alder,NA,NA,1.4,9,75,50,25,
7/18/2023,KilolitnaTalHolanada,55,B,yes,Betula,NA,NA,0.7,4,100,100,100,
7/18/2023,KilolitnaTalHolanada,55,B,yes,Betula,NA,NA,0.5,3,100,100,100,
7/18/2023,KilolitnaTalHolanada,55,B,yes,Betula,NA,NA,1.1,NA,100,100,25,
7/18/2023,KilolitnaTalHolanada,55,B,yes,Uknown,NA,NA,1.1,NA,100,100,50,
7/18/2023,KilolitnaTalHolanada,56,B,yes,Betula,NA,NA,1,2,100,100,75,
7/18/2023,KilolitnaTalHolanada,56,B,yes,Betula,NA,NA,0.9,4,100,100,75,
7/18/2023,KilolitnaTalHolanada,56,B,yes,Betula,NA,NA,0.6,6,100,100,100,
7/18/2023,KilolitnaTalHolanada,56,B,yes,Betula,NA,NA,0.6,3,100,100,100,
7/18/2023,KilolitnaTalHolanada,56,B,yes,Betula,NA,NA,0.6,8,100,100,100,
7/18/2023,KilolitnaTalHolanada,56,B,yes,Betula,NA,NA,0.3,3,100,100,100,
7/18/2023,KilolitnaTalHolanada,56,B,yes,Betula,NA,NA,0.5,3,100,100,75,
7/18/2023,KilolitnaTalHolanada,56,B,yes,Betula,NA,NA,0.2,2,100,100,75,
7/18/2023,KilolitnaTalHolanada,56,B,yes,Betula,NA,NA,0.3,2,100,100,100,
7/18/2023,KilolitnaTalHolanada,56,B,yes,Betula,NA,NA,1.7,5,100,100,75,
7/18/2023,KilolitnaTalHolanada,56,B,yes,Betula,NA,NA,0.9,7,100,100,75,
7/18/2023,KilolitnaTalHolanada,56,B,yes,Betula,NA,NA,0.6,4,100,100,100,
7/18/2023,KilolitnaTalHolanada,56,B,yes,Betula,NA,NA,1.1,3,100,100,100,
7/18/2023,KilolitnaTalHolanada,56,B,yes,Betula,NA,NA,0.5,8,100,100,100,
7/18/2023,KilolitnaTalHolanada,56,B,yes,Betula,NA,NA,1,2,100,100,75,
7/18/2023,KilolitnaTalHolanada,56,B,yes,Betula,NA,NA,0.6,2,100,100,100,
7/18/2023,KilolitnaTalHolanada,56,B,yes,Betula,NA,NA,0.5,5,100,100,100,
7/18/2023,KilolitnaTalHolanada,56,B,yes,Betula,NA,NA,0.6,3,100,100,50,
7/18/2023,KilolitnaTalHolanada,56,B,yes,Betula,NA,NA,0.3,5,100,100,100,
7/18/2023,KilolitnaTalHolanada,56,C,yes,Betula,NA,NA,0.4,2,100,100,100,
7/18/2023,KilolitnaTalHolanada,56,C,yes,Betula,NA,NA,0.2,5,100,100,100,
7/18/2023,KilolitnaTalHolanada,56,C,yes,Betula,NA,NA,0.5,5,100,100,100,
7/18/2023,KilolitnaTalHolanada,56,C,yes,Betula,NA,NA,1,2,100,100,100,
7/18/2023,KilolitnaTalHolanada,56,C,yes,Betula,NA,NA,0.5,3,100,100,100,
7/18/2023,KilolitnaTalHolanada,56,C,yes,Betula,NA,NA,1.1,1,100,100,100,
7/18/2023,KilolitnaTalHolanada,56,C,yes,Uknown,NA,NA,2,2,100,25,0,
7/18/2023,KilolitnaTalHolanada,56,C,yes,Betula,NA,NA,0.4,6,100,100,100,
7/18/2023,KilolitnaTalHolanada,56,C,yes,Betula,NA,NA,0.4,2,100,100,100,
7/18/2023,KilolitnaTalHolanada,56,C,yes,Betula,NA,NA,0.7,2,100,100,100,
7/18/2023,KilolitnaTalHolanada,56,C,yes,Betula,NA,NA,0.3,3,100,100,100,
7/18/2023,KilolitnaTalHolanada,56,C,yes,Betula,NA,NA,0.4,6,100,100,100,
7/18/2023,KilolitnaTalHolanada,56,C,yes,Betula,NA,NA,0.4,3,100,100,100,
7/18/2023,KilolitnaTalHolanada,56,C,yes,Betula,NA,NA,0.3,3,100,100,100,
7/18/2023,KilolitnaTalHolanada,56,C,yes,Betula,NA,NA,0.7,5,100,100,100,
7/18/2023,KilolitnaTalHolanada,56,C,yes,Betula,NA,NA,0.3,7,100,100,100,
7/18/2023,KilolitnaTalHolanada,56,A,yes,Betula,NA,NA,0.4,6,100,100,100,
7/18/2023,KilolitnaTalHolanada,56,A,yes,Betula,NA,NA,1,11,100,100,75,
7/18/2023,KilolitnaTalHolanada,56,A,yes,Betula,NA,NA,0.6,6,100,100,100,
7/18/2023,KilolitnaTalHolanada,56,A,yes,Betula,NA,NA,0.4,5,100,100,100,
7/18/2023,KilolitnaTalHolanada,56,A,yes,Betula,NA,NA,0.4,6,100,100,100,
7/18/2023,KilolitnaTalHolanada,56,A,yes,Betula,NA,NA,0.7,3,100,100,100,
7/18/2023,KilolitnaTalHolanada,56,A,yes,Betula,NA,NA,0.4,3,100,100,100,
7/18/2023,KilolitnaTalHolanada,56,A,yes,Betula,NA,NA,0.6,3,100,100,100,
7/18/2023,KilolitnaTalHolanada,56,A,yes,Betula,NA,NA,0.9,5,100,100,75,
7/18/2023,KilolitnaTalHolanada,56,A,yes,Alder,NA,NA,3.1,3,25,25,25,
7/18/2023,KilolitnaTalHolanada,56,A,yes,Alder,NA,NA,2,4,25,25,0,
7/18/2023,KilolitnaTalHolanada,56,A,yes,Betula,NA,NA,0.7,7,100,100,75,
7/18/2023,KilolitnaTalHolanada,56,A,yes,Betula,NA,NA,0.8,5,100,100,100,
7/18/2023,KilolitnaTalHolanada,56,A,yes,Betula,NA,NA,0.5,4,100,100,100,
7/18/2023,KilolitnaTalHolanada,56,A,yes,Betula,NA,NA,0.6,5,100,100,100,
7/18/2023,KilolitnaTalHolanada,56,A,yes,Betula,NA,NA,0.3,2,100,100,100,
7/18/2023,KilolitnaTalHolanada,56,A,yes,Betula,NA,NA,0.4,3,100,100,100,
7/18/2023,KilolitnaTalHolanada,56,A,yes,Betula,NA,NA,0.8,5,100,100,100,
7/18/2023,KilolitnaTalHolanada,56,A,yes,Betula,NA,NA,0.7,3,100,100,100,
7/18/2023,KilolitnaTalHolanada,56,A,yes,Betula,NA,NA,0.4,3,100,100,100,
7/18/2023,KilolitnaTalHolanada,56,A,yes,Betula,NA,NA,0.6,11,100,100,100,
7/18/2023,KilolitnaTalHolanada,56,A,yes,Betula,NA,NA,0.5,3,100,100,100,
7/18/2023,KilolitnaTalHolanada,56,A,yes,Betula,NA,NA,1,2,100,100,100,
7/18/2023,KilolitnaTalHolanada,56,A,yes,Betula,NA,NA,0.6,5,100,100,100,
7/18/2023,KilolitnaTalHolanada,56,A,yes,Salix,NA,NA,0.6,5,100,75,50,
7/18/2023,KilolitnaTalHolanada,56,A,yes,Betula,NA,NA,0.4,4,100,100,75,
7/18/2023,KilolitnaTalHolanada,56,A,yes,Betula,NA,NA,0.6,3,100,100,100,
7/18/2023,KilolitnaTalHolanada,56,A,yes,Betula,NA,NA,0.5,5,100,100,75,
7/19/2023,KilolitnaTalHolanada,57,B,no,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/19/2023,KilolitnaTalHolanada,57,C,no,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/19/2023,KilolitnaTalHolanada,57,A,no,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/19/2023,KilolitnaTalHolanada,58,A,no,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/19/2023,KilolitnaTalHolanada,58,C,no,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/19/2023,KilolitnaTalHolanada,58,B,no,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/19/2023,KilolitnaTalHolanada,59,C,yes,Betula,NA,NA,0.5,2,100,100,50,
7/19/2023,KilolitnaTalHolanada,59,A,no,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/19/2023,KilolitnaTalHolanada,59,B,yes,Betula,NA,NA,0.3,1,100,50,0,
7/20/2023,SnohomishEagle,60,B,yes,Salix,NA,NA,1.5,2,25,0,0,
7/20/2023,SnohomishEagle,60,B,yes,Salix,NA,NA,4.2,6,50,25,0,
7/20/2023,SnohomishEagle,60,A,no,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/20/2023,SnohomishEagle,60,C,yes,Salix,NA,NA,1.5,NA,25,0,0,
7/20/2023,SnohomishEagle,60,C,yes,Salix,NA,NA,1.8,NA,25,0,0,
7/20/2023,SnohomishEagle,60,C,yes,Uknown,NA,NA,2,NA,100,100,100,
