date,fire_scar,site,plot,tree_species,standing,snag_pre_fire,alive,dbh,basal_diameter,cone_combustion,foliage_combustion,fine_combustion,coarse_combustion,stem_combustion,tree_notes
7/14/2021,Manley,345,C,black spruce,no,NA,no,10.9,NA,0,0,0,0,NA,
7/14/2021,Manley,345,C,black spruce,no,NA,no,9.2,NA,0,25,25,0,NA,
7/14/2021,Manley,345,C,black spruce,no,NA,no,9.2,NA,0,0,0,0,NA,
7/14/2021,Manley,345,C,black spruce,no,NA,no,7,NA,0,0,0,0,NA,
7/14/2021,Manley,345,C,black spruce,no,NA,no,6.5,NA,0,0,0,0,NA,
7/14/2021,Manley,345,C,black spruce,no,NA,no,6.1,NA,0,0,0,0,NA,
7/14/2021,Manley,345,C,black spruce,no,NA,no,5.9,NA,0,25,25,0,NA,
7/14/2021,Manley,345,C,black spruce,no,NA,no,5.9,NA,0,0,0,0,NA,
7/14/2021,Manley,345,C,black spruce,no,NA,no,5.7,NA,0,0,0,0,NA,
7/14/2021,Manley,345,C,black spruce,no,NA,no,5.3,NA,0,0,0,0,NA,
7/14/2021,Manley,345,C,black spruce,no,NA,no,5,NA,0,0,0,0,NA,
7/14/2021,Manley,345,C,black spruce,no,NA,no,4.2,NA,0,0,0,0,NA,
7/14/2021,Manley,345,C,black spruce,no,NA,no,2.7,NA,0,0,0,0,NA,
7/14/2021,Manley,345,C,black spruce,no,NA,no,2.5,NA,0,0,0,0,NA,
7/14/2021,Manley,345,C,black spruce,no,NA,no,2.3,NA,0,25,25,0,NA,
7/14/2021,Manley,358,A,black spruce,no,NA,no,NA,4,100,100,100,50,NA,
7/14/2021,Manley,358,A,black spruce,no,NA,no,11,NA,25,25,25,0,NA,
7/14/2021,Manley,358,A,black spruce,no,NA,no,9.3,NA,25,25,25,0,NA,
7/14/2021,Manley,358,A,black spruce,no,NA,no,8.6,NA,50,75,50,25,NA,
7/14/2021,Manley,358,A,black spruce,no,NA,no,8,NA,50,50,25,0,NA,
7/14/2021,Manley,358,A,black spruce,yes,NA,no,6.5,NA,25,75,25,0,NA,
7/14/2021,Manley,358,A,black spruce,no,NA,no,6.3,NA,25,25,0,0,NA,
7/14/2021,Manley,358,A,black spruce,no,NA,no,6,NA,50,100,50,25,NA,
7/14/2021,Manley,358,A,black spruce,yes,NA,no,5,NA,100,100,75,25,NA,
7/14/2021,Manley,358,A,black spruce,yes,NA,no,3.7,NA,0,0,0,0,NA,
7/14/2021,Manley,358,A,black spruce,no,NA,no,2.4,NA,100,100,50,25,NA,
7/14/2021,Manley,358,A,black spruce,no,NA,no,2,NA,100,100,50,25,NA,
7/14/2021,Manley,358,B,black spruce,yes,NA,no,NA,1.7,NA,100,100,50,NA,
7/14/2021,Manley,358,B,black spruce,no,NA,no,8,NA,25,25,25,0,NA,
7/14/2021,Manley,358,B,black spruce,yes,NA,no,7.6,NA,100,100,100,50,NA,
7/14/2021,Manley,358,B,black spruce,yes,NA,no,7.1,NA,25,50,25,0,NA,
7/14/2021,Manley,358,B,black spruce,no,NA,no,6.3,NA,75,100,75,25,NA,
7/14/2021,Manley,358,B,black spruce,yes,NA,no,6,NA,75,75,50,25,NA,
7/14/2021,Manley,358,B,black spruce,no,NA,no,5.7,NA,25,50,25,0,NA,
7/14/2021,Manley,358,B,black spruce,no,NA,no,5.6,NA,25,75,25,0,NA,
7/14/2021,Manley,358,B,black spruce,no,NA,no,5.5,NA,25,50,25,0,NA,
7/14/2021,Manley,358,B,black spruce,no,NA,no,5.3,NA,25,50,25,0,NA,
7/14/2021,Manley,358,B,black spruce,no,NA,no,5.2,NA,0,25,0,0,NA,
7/14/2021,Manley,358,B,black spruce,no,NA,no,5,NA,75,100,50,25,NA,
7/14/2021,Manley,358,B,black spruce,no,NA,no,4.7,NA,75,100,50,25,NA,
7/14/2021,Manley,358,B,black spruce,no,NA,no,4.3,NA,25,50,50,25,NA,
7/14/2021,Manley,358,B,black spruce,no,NA,no,4.2,NA,NA,50,50,25,NA,
7/14/2021,Manley,358,B,black spruce,no,NA,no,4,NA,100,100,50,25,NA,
7/14/2021,Manley,358,B,black spruce,no,NA,no,4,NA,50,75,50,25,NA,
7/14/2021,Manley,358,B,black spruce,no,NA,no,4,NA,50,50,50,25,NA,
7/14/2021,Manley,358,B,black spruce,no,NA,no,3.1,NA,100,100,25,0,NA,
7/14/2021,Manley,358,B,black spruce,no,NA,no,3,NA,100,75,25,0,NA,
7/14/2021,Manley,358,B,black spruce,no,NA,no,3,NA,100,50,25,0,NA,
7/14/2021,Manley,358,B,black spruce,no,NA,no,3,NA,25,25,25,0,NA,
7/14/2021,Manley,358,C,black spruce,no,NA,no,9,NA,0,50,25,0,NA,
7/14/2021,Manley,358,C,black spruce,yes,NA,no,8,NA,0,25,25,0,NA,
7/14/2021,Manley,358,C,black spruce,yes,NA,no,7,NA,0,25,0,0,NA,
7/14/2021,Manley,358,C,black spruce,no,NA,no,6.9,NA,0,50,25,0,NA,
7/14/2021,Manley,358,C,black spruce,no,NA,no,6.6,NA,25,50,25,0,NA,
7/14/2021,Manley,358,C,black spruce,no,NA,no,6.5,NA,0,25,25,0,NA,
7/14/2021,Manley,358,C,black spruce,no,NA,no,6,NA,0,50,25,0,NA,
7/14/2021,Manley,358,C,black spruce,no,NA,no,5.5,NA,50,75,50,25,NA,
7/14/2021,Manley,358,C,black spruce,no,NA,no,5.5,NA,0,25,50,0,NA,
7/14/2021,Manley,358,C,black spruce,no,NA,no,5.2,NA,25,25,25,0,NA,
7/14/2021,Manley,358,C,black spruce,no,NA,no,5.1,NA,75,100,75,50,NA,
7/14/2021,Manley,358,C,black spruce,no,NA,no,5,NA,25,50,25,0,NA,
7/14/2021,Manley,358,C,black spruce,no,NA,no,5,NA,25,50,50,25,NA,
7/14/2021,Manley,358,C,black spruce,no,NA,no,5,NA,25,25,25,0,NA,
7/14/2021,Manley,358,C,black spruce,no,NA,no,5,NA,0,25,25,0,NA,
7/14/2021,Manley,358,C,black spruce,yes,NA,no,5,NA,0,25,0,0,NA,
7/14/2021,Manley,358,C,black spruce,no,NA,no,4.9,NA,0,25,0,0,NA,
7/14/2021,Manley,358,C,black spruce,no,NA,no,4.5,NA,25,50,25,0,NA,
7/14/2021,Manley,358,C,black spruce,no,NA,no,4.5,NA,0,25,0,0,NA,
7/14/2021,Manley,358,C,black spruce,no,NA,no,4.5,NA,0,25,25,0,NA,
7/14/2021,Manley,358,C,black spruce,no,NA,no,4.4,NA,0,25,0,0,NA,
7/14/2021,Manley,358,C,black spruce,no,NA,no,4.3,NA,0,25,0,0,NA,
7/14/2021,Manley,358,C,black spruce,no,NA,no,4.1,NA,50,50,25,0,NA,
7/14/2021,Manley,358,C,black spruce,no,NA,no,3.5,NA,0,25,0,0,NA,
7/14/2021,Manley,358,C,black spruce,yes,NA,no,3.2,NA,50,50,25,0,NA,
7/14/2021,Manley,358,C,black spruce,no,NA,no,3.1,NA,100,50,50,25,NA,
7/14/2021,Manley,358,C,black spruce,no,NA,no,3,NA,25,25,25,0,NA,
7/14/2021,Manley,358,C,black spruce,no,NA,no,2.7,NA,100,100,100,50,NA,
7/14/2021,Manley,358,C,black spruce,no,NA,no,2.7,NA,0,50,25,0,NA,
7/15/2021,Manley,326,A,black spruce,yes,NA,no,NA,1.6,NA,100,100,50,NA,
7/15/2021,Manley,326,A,black spruce,yes,NA,no,NA,1.5,NA,100,100,50,NA,
7/15/2021,Manley,326,A,black spruce,yes,NA,no,NA,2,100,100,100,50,NA,
7/15/2021,Manley,326,A,black spruce,yes,NA,no,NA,1,NA,100,100,50,NA,
7/15/2021,Manley,326,A,black spruce,yes,NA,no,NA,1,NA,100,100,100,NA,
7/15/2021,Manley,326,A,black spruce,yes,NA,no,NA,1.2,NA,100,100,100,NA,
7/15/2021,Manley,326,A,black spruce,yes,NA,no,NA,1.1,NA,100,100,100,NA,
7/15/2021,Manley,326,A,black spruce,yes,NA,no,NA,1.5,NA,100,100,75,NA,
7/15/2021,Manley,326,A,black spruce,yes,NA,no,NA,1.5,NA,100,100,75,NA,
7/15/2021,Manley,326,A,black spruce,yes,NA,no,NA,1,NA,100,100,75,NA,
7/15/2021,Manley,326,A,black spruce,yes,NA,no,NA,1.6,NA,100,100,50,NA,
7/15/2021,Manley,326,A,black spruce,yes,NA,no,NA,1.5,NA,100,100,50,NA,
7/15/2021,Manley,326,A,black spruce,yes,NA,no,NA,1.1,NA,100,100,50,NA,
7/15/2021,Manley,326,A,black spruce,yes,NA,no,NA,1,NA,100,100,50,NA,
7/15/2021,Manley,326,A,black spruce,yes,NA,no,NA,1.2,NA,100,100,50,NA,
7/15/2021,Manley,326,A,birch,yes,NA,no,NA,2.1,NA,100,100,100,NA,
7/15/2021,Manley,326,A,black spruce,yes,NA,no,3,NA,75,100,100,50,NA,
7/15/2021,Manley,326,A,black spruce,yes,NA,no,2.5,NA,75,100,100,50,NA,
7/15/2021,Manley,326,A,black spruce,yes,NA,no,2.2,NA,100,100,100,50,NA,
7/15/2021,Manley,326,A,black spruce,yes,NA,no,1.5,NA,100,100,100,50,NA,
7/15/2021,Manley,326,A,black spruce,yes,NA,no,1.5,NA,100,100,100,50,NA,
7/15/2021,Manley,326,A,black spruce,yes,NA,no,1,NA,100,100,100,50,NA,
7/15/2021,Manley,326,A,black spruce,yes,NA,no,1,NA,NA,100,100,50,NA,
7/15/2021,Manley,326,A,black spruce,yes,NA,no,0.9,NA,100,100,100,50,NA,
7/15/2021,Manley,326,A,black spruce,yes,NA,no,0.7,NA,100,100,100,50,NA,
7/15/2021,Manley,326,B,black spruce,yes,NA,no,NA,1,NA,100,100,50,NA,
7/15/2021,Manley,326,B,black spruce,yes,NA,no,NA,2,100,100,100,50,NA,
7/15/2021,Manley,326,B,black spruce,yes,NA,no,12.5,NA,25,50,25,25,NA,
7/15/2021,Manley,326,B,black spruce,yes,NA,no,12,NA,25,50,25,25,NA,
7/15/2021,Manley,326,B,black spruce,yes,NA,no,11,NA,100,100,75,25,NA,
7/15/2021,Manley,326,B,black spruce,no,NA,no,10,NA,100,100,50,25,NA,
7/15/2021,Manley,326,B,black spruce,no,NA,no,9.6,NA,50,75,50,25,NA,
7/15/2021,Manley,326,B,black spruce,yes,NA,no,9.2,NA,100,100,75,25,NA,
7/15/2021,Manley,326,B,black spruce,yes,NA,no,9.1,NA,25,75,50,25,NA,
7/15/2021,Manley,326,B,black spruce,no,NA,no,3.6,NA,100,100,75,25,NA,
7/15/2021,Manley,326,B,black spruce,yes,NA,no,0.7,NA,100,100,75,25,NA,
7/15/2021,Manley,326,B,black spruce,yes,NA,no,0.1,NA,50,100,75,25,NA,
7/15/2021,Manley,326,C,black spruce,yes,NA,no,NA,2,NA,100,100,75,NA,
7/15/2021,Manley,326,C,black spruce,yes,NA,no,NA,1.5,NA,100,100,50,NA,
7/15/2021,Manley,326,C,black spruce,yes,NA,no,NA,0.7,NA,100,100,50,NA,
7/15/2021,Manley,326,C,black spruce,yes,NA,no,NA,1.1,NA,100,100,50,NA,
7/15/2021,Manley,326,C,black spruce,yes,NA,no,14.1,NA,25,50,25,25,NA,
7/15/2021,Manley,326,C,black spruce,yes,NA,no,1.6,NA,25,50,25,0,NA,
7/15/2021,Manley,326,C,birch,yes,NA,no,1.5,NA,NA,100,100,75,NA,
7/15/2021,Manley,326,C,black spruce,yes,NA,no,1.5,NA,NA,75,50,0,NA,
7/15/2021,Manley,326,C,black spruce,yes,NA,no,0.3,NA,NA,100,100,50,NA,
7/15/2021,Manley,342,A,black spruce,yes,NA,no,NA,1.5,NA,100,100,50,NA,
7/15/2021,Manley,342,A,black spruce,yes,NA,no,NA,0.8,NA,100,100,50,NA,
7/15/2021,Manley,342,A,black spruce,yes,NA,no,NA,1.3,NA,100,100,50,NA,
7/15/2021,Manley,342,A,black spruce,yes,NA,no,NA,1.7,NA,100,100,0,NA,
7/15/2021,Manley,342,A,black spruce,yes,NA,no,NA,1.5,NA,100,100,50,NA,
7/15/2021,Manley,342,A,black spruce,yes,NA,no,NA,0.6,NA,100,100,50,NA,
7/15/2021,Manley,342,A,black spruce,yes,NA,no,NA,1.2,NA,100,100,50,NA,
7/15/2021,Manley,342,A,black spruce,yes,NA,no,NA,2,NA,100,100,100,NA,
7/15/2021,Manley,342,A,black spruce,yes,NA,no,NA,1.2,NA,100,100,50,NA,
7/15/2021,Manley,342,A,black spruce,yes,NA,no,NA,0.9,NA,100,100,50,NA,
7/15/2021,Manley,342,A,black spruce,yes,NA,no,NA,1.6,NA,100,100,75,NA,
7/15/2021,Manley,342,A,black spruce,yes,NA,no,NA,1.6,NA,100,100,100,NA,
7/15/2021,Manley,342,A,black spruce,yes,NA,no,NA,0.7,NA,100,100,100,NA,
7/15/2021,Manley,342,A,black spruce,yes,NA,no,NA,1.5,NA,100,100,100,NA,
7/15/2021,Manley,342,A,black spruce,yes,NA,no,NA,0.8,NA,100,100,100,NA,
7/15/2021,Manley,342,A,birch,yes,NA,no,NA,2.4,NA,100,100,75,NA,
7/15/2021,Manley,342,A,birch,yes,NA,no,NA,2,NA,100,100,100,NA,
7/15/2021,Manley,342,A,black spruce,no,NA,no,NA,2.1,NA,75,75,25,NA,
7/15/2021,Manley,342,A,black spruce,yes,NA,no,NA,0.7,NA,50,25,0,NA,
7/15/2021,Manley,342,A,black spruce,yes,NA,no,NA,1,NA,50,50,0,NA,
7/15/2021,Manley,342,A,black spruce,yes,NA,no,NA,1.7,NA,25,0,0,NA,
7/15/2021,Manley,342,A,black spruce,yes,NA,no,2.9,NA,25,50,25,0,NA,
7/15/2021,Manley,342,A,black spruce,yes,NA,no,2.7,NA,0,25,25,0,NA,
7/15/2021,Manley,342,A,white spruce,yes,NA,no,2.5,NA,25,25,25,0,NA,
7/15/2021,Manley,342,A,black spruce,no,NA,no,1.7,NA,NA,75,75,25,NA,
7/15/2021,Manley,342,A,black spruce,yes,NA,no,1.5,NA,50,25,25,0,NA,
7/15/2021,Manley,342,A,black spruce,yes,NA,no,1.3,NA,NA,75,50,25,NA,
7/15/2021,Manley,342,A,black spruce,yes,NA,no,1.2,NA,NA,50,25,25,NA,
7/15/2021,Manley,342,A,black spruce,no,NA,no,1,NA,NA,50,50,25,NA,
7/15/2021,Manley,342,A,black spruce,yes,NA,no,1,NA,0,25,0,0,NA,
7/15/2021,Manley,342,A,black spruce,yes,NA,no,0.9,NA,NA,75,50,25,NA,
7/15/2021,Manley,342,A,black spruce,yes,NA,no,0.7,NA,NA,100,75,25,NA,
7/15/2021,Manley,342,A,black spruce,yes,NA,no,0.7,NA,NA,25,25,0,NA,
7/15/2021,Manley,342,A,black spruce,yes,NA,no,0.6,NA,NA,50,25,0,NA,
7/15/2021,Manley,342,A,black spruce,yes,NA,no,0.6,NA,0,50,25,0,NA,
7/15/2021,Manley,342,A,black spruce,yes,NA,no,0.3,NA,NA,100,100,50,NA,
7/15/2021,Manley,342,B,black spruce,yes,NA,no,NA,0.7,NA,100,100,25,NA,
7/15/2021,Manley,342,B,black spruce,yes,NA,no,NA,1,NA,100,100,0,NA,
7/15/2021,Manley,342,B,black spruce,yes,NA,no,NA,0.9,NA,100,100,50,NA,
7/15/2021,Manley,342,B,black spruce,yes,NA,no,NA,1,NA,100,100,50,NA,
7/15/2021,Manley,342,B,black spruce,yes,NA,no,NA,1.9,NA,100,100,25,NA,
7/15/2021,Manley,342,B,black spruce,yes,NA,no,NA,1,NA,100,100,100,NA,
7/15/2021,Manley,342,B,black spruce,yes,NA,no,NA,0.9,NA,100,75,25,NA,
7/15/2021,Manley,342,B,black spruce,yes,NA,no,NA,1.7,NA,75,75,25,NA,
7/15/2021,Manley,342,B,black spruce,yes,NA,no,NA,1.5,NA,25,25,0,NA,
7/15/2021,Manley,342,B,black spruce,yes,NA,no,NA,1.3,NA,25,25,0,NA,
7/15/2021,Manley,342,B,black spruce,yes,NA,no,NA,1,NA,0,0,0,NA,
7/15/2021,Manley,342,B,black spruce,yes,NA,no,4.3,NA,0,0,0,0,NA,
7/15/2021,Manley,342,B,black spruce,yes,NA,no,2.4,NA,25,25,25,25,NA,
7/15/2021,Manley,342,B,black spruce,yes,NA,no,2.3,NA,0,25,0,0,NA,
7/15/2021,Manley,342,B,black spruce,yes,NA,no,2,NA,25,50,25,0,NA,
7/15/2021,Manley,342,B,black spruce,yes,NA,no,1.6,NA,NA,25,25,0,NA,
7/15/2021,Manley,342,B,black spruce,yes,NA,no,1.5,NA,NA,25,25,0,NA,
7/15/2021,Manley,342,B,black spruce,yes,NA,no,1.5,NA,25,25,25,0,NA,
7/15/2021,Manley,342,B,black spruce,yes,NA,no,1.5,NA,0,25,25,0,NA,
7/15/2021,Manley,342,B,black spruce,yes,NA,no,0.9,NA,NA,25,25,0,NA,
7/15/2021,Manley,342,B,black spruce,yes,NA,no,0.7,NA,NA,0,0,0,NA,
7/15/2021,Manley,342,C,black spruce,yes,NA,no,NA,1.3,NA,100,100,50,NA,
7/15/2021,Manley,342,C,black spruce,yes,NA,no,NA,1.9,NA,100,100,50,NA,
7/15/2021,Manley,342,C,black spruce,no,NA,no,NA,1.5,NA,100,100,50,NA,
7/15/2021,Manley,342,C,black spruce,no,NA,no,NA,1.1,NA,100,100,50,NA,
7/15/2021,Manley,342,C,black spruce,yes,NA,no,NA,1.9,NA,100,100,50,NA,
7/15/2021,Manley,342,C,black spruce,yes,NA,no,NA,1.5,NA,100,100,50,NA,
7/15/2021,Manley,342,C,birch,yes,NA,no,NA,2.7,NA,100,100,75,NA,
7/15/2021,Manley,342,C,black spruce,yes,NA,no,NA,1.5,NA,100,100,25,NA,
7/15/2021,Manley,342,C,black spruce,yes,NA,no,NA,0.7,NA,100,100,50,NA,
7/15/2021,Manley,342,C,black spruce,yes,NA,no,NA,1.2,NA,100,100,50,NA,
7/15/2021,Manley,342,C,black spruce,yes,NA,no,NA,1.8,NA,100,100,50,NA,
7/15/2021,Manley,342,C,black spruce,yes,NA,no,NA,1.2,NA,100,100,50,NA,
7/15/2021,Manley,342,C,black spruce,yes,NA,no,NA,1.1,NA,100,100,50,NA,
7/15/2021,Manley,342,C,black spruce,yes,NA,no,NA,1.5,NA,100,100,75,NA,
7/15/2021,Manley,342,C,black spruce,yes,NA,no,NA,2.6,NA,100,100,50,NA,
7/15/2021,Manley,342,C,black spruce,yes,NA,no,NA,1.7,NA,100,100,25,NA,
7/15/2021,Manley,342,C,black spruce,yes,NA,no,NA,1.9,NA,100,100,75,NA,
7/15/2021,Manley,342,C,black spruce,yes,NA,no,NA,1.5,NA,100,100,50,NA,
7/15/2021,Manley,342,C,black spruce,yes,NA,no,NA,1.7,NA,100,100,50,NA,
7/15/2021,Manley,342,C,black spruce,yes,NA,no,NA,1.3,NA,100,100,50,NA,
7/15/2021,Manley,342,C,black spruce,yes,NA,no,NA,1,NA,100,100,50,NA,
7/15/2021,Manley,342,C,birch,yes,NA,no,NA,1.7,NA,100,100,100,NA,
7/15/2021,Manley,342,C,birch,yes,NA,no,NA,0.9,NA,100,100,100,NA,
7/15/2021,Manley,342,C,birch,yes,NA,no,NA,1.2,NA,100,100,100,NA,
7/15/2021,Manley,342,C,black spruce,yes,NA,no,NA,1.7,NA,75,75,25,NA,
7/15/2021,Manley,342,C,black spruce,yes,NA,no,NA,1.1,NA,75,75,25,NA,
7/15/2021,Manley,342,C,black spruce,yes,NA,no,NA,2,NA,50,50,25,NA,
7/15/2021,Manley,342,C,black spruce,yes,NA,no,NA,2.1,NA,25,25,0,NA,
7/15/2021,Manley,342,C,birch,yes,NA,no,3,NA,NA,75,75,50,NA,
7/15/2021,Manley,342,C,birch,no,NA,no,2.5,NA,NA,100,100,25,NA,
7/15/2021,Manley,342,C,birch,yes,NA,no,2.2,NA,NA,50,50,25,NA,
7/15/2021,Manley,342,C,black spruce,yes,NA,no,2.2,NA,0,25,25,0,NA,
7/15/2021,Manley,342,C,birch,yes,NA,no,2.1,NA,NA,25,25,25,NA,
7/15/2021,Manley,342,C,birch,yes,NA,no,2,NA,NA,100,100,75,NA,
7/15/2021,Manley,342,C,birch,yes,NA,no,2,NA,NA,100,100,75,NA,
7/15/2021,Manley,342,C,black spruce,yes,NA,no,2,NA,0,25,25,0,NA,
7/15/2021,Manley,342,C,black spruce,no,NA,no,1.7,NA,NA,75,75,25,NA,
7/15/2021,Manley,342,C,black spruce,yes,NA,no,1.5,NA,25,50,25,25,NA,
7/15/2021,Manley,342,C,black spruce,yes,NA,no,1.5,NA,25,25,0,0,NA,
7/15/2021,Manley,342,C,black spruce,yes,NA,no,1.4,NA,50,75,75,25,NA,
7/15/2021,Manley,342,C,black spruce,yes,NA,no,1.3,NA,NA,75,50,25,NA,
7/15/2021,Manley,342,C,black spruce,yes,NA,no,1.3,NA,50,75,50,25,NA,
7/15/2021,Manley,342,C,black spruce,yes,NA,no,1.3,NA,0,25,0,0,NA,
7/15/2021,Manley,342,C,black spruce,yes,NA,no,1.2,NA,25,75,75,25,NA,
7/15/2021,Manley,342,C,black spruce,yes,NA,no,1.2,NA,0,25,0,0,NA,
7/15/2021,Manley,342,C,black spruce,yes,NA,no,1.1,NA,50,75,50,0,NA,
7/15/2021,Manley,342,C,black spruce,yes,NA,no,0.9,NA,NA,100,75,25,NA,
7/15/2021,Manley,342,C,black spruce,yes,NA,no,0.9,NA,75,100,100,25,NA,
7/15/2021,Manley,342,C,black spruce,yes,NA,no,0.9,NA,NA,75,75,25,NA,
7/15/2021,Manley,342,C,black spruce,yes,NA,no,0.8,NA,NA,100,100,25,NA,
7/15/2021,Manley,342,C,black spruce,yes,NA,no,0.6,NA,100,100,100,25,NA,
7/15/2021,Manley,342,C,black spruce,yes,NA,no,0.6,NA,75,75,75,25,NA,
7/15/2021,Manley,342,C,black spruce,yes,NA,no,0.6,NA,NA,75,75,25,NA,
7/15/2021,Manley,342,C,black spruce,yes,NA,no,0.6,NA,NA,75,75,25,NA,
7/15/2021,Manley,342,C,black spruce,yes,NA,no,0.4,NA,NA,100,100,50,NA,
7/15/2021,Manley,342,C,black spruce,yes,NA,no,0.3,NA,NA,50,50,25,NA,
7/15/2021,Manley,342,C,black spruce,yes,NA,no,0.1,NA,NA,50,50,25,NA,
7/15/2021,Manley,355,A,black spruce,yes,NA,no,NA,1.6,NA,100,100,50,NA,
7/15/2021,Manley,355,A,black spruce,yes,NA,no,NA,1,NA,100,100,50,NA,
7/15/2021,Manley,355,A,black spruce,yes,NA,no,NA,1,NA,100,100,100,NA,
7/15/2021,Manley,355,A,black spruce,yes,NA,no,NA,1.1,NA,100,100,50,NA,
7/15/2021,Manley,355,A,black spruce,yes,NA,no,NA,1,NA,100,100,50,NA,
7/15/2021,Manley,355,A,black spruce,yes,NA,no,NA,0.8,NA,100,100,50,NA,
7/15/2021,Manley,355,A,black spruce,yes,NA,no,NA,1,NA,100,100,50,NA,
7/15/2021,Manley,355,A,black spruce,yes,NA,no,NA,0.8,NA,100,100,50,NA,
7/15/2021,Manley,355,A,black spruce,yes,NA,no,NA,1,NA,100,100,50,NA,
7/15/2021,Manley,355,A,black spruce,yes,NA,no,NA,1,NA,100,100,100,NA,
7/15/2021,Manley,355,A,black spruce,no,NA,no,NA,1,NA,100,100,50,NA,
7/15/2021,Manley,355,A,black spruce,yes,NA,no,NA,1,NA,100,100,50,NA,
7/15/2021,Manley,355,A,black spruce,yes,NA,no,NA,0.7,NA,100,100,50,NA,
7/15/2021,Manley,355,A,black spruce,yes,NA,no,NA,1.9,NA,75,75,25,NA,
7/15/2021,Manley,355,A,black spruce,yes,NA,no,NA,2.6,NA,75,75,25,NA,
7/15/2021,Manley,355,A,black spruce,yes,NA,no,8.5,NA,0,50,25,25,NA,
7/15/2021,Manley,355,A,black spruce,yes,NA,no,7.2,NA,100,100,100,50,NA,
7/15/2021,Manley,355,A,black spruce,yes,NA,no,5.7,NA,25,50,50,25,NA,
7/15/2021,Manley,355,A,black spruce,yes,NA,no,3,NA,NA,75,75,50,NA,
7/15/2021,Manley,355,A,black spruce,no,NA,no,2.6,NA,NA,50,25,0,NA,
7/15/2021,Manley,355,A,black spruce,yes,NA,no,2.4,NA,NA,100,75,25,NA,
7/15/2021,Manley,355,A,black spruce,yes,NA,no,2.3,NA,NA,25,0,0,NA,
7/15/2021,Manley,355,A,black spruce,yes,NA,no,2.2,NA,NA,25,25,0,NA,
7/15/2021,Manley,355,A,black spruce,yes,NA,no,1.3,NA,0,25,25,0,NA,
7/15/2021,Manley,355,A,black spruce,yes,NA,no,0.3,NA,NA,50,50,25,NA,
7/15/2021,Manley,355,B,black spruce,yes,NA,no,NA,2,NA,NA,25,0,NA,
7/15/2021,Manley,355,B,black spruce,yes,NA,no,NA,3.1,100,100,100,50,NA,
7/15/2021,Manley,355,B,black spruce,yes,NA,no,NA,3.4,100,100,100,50,NA,
7/15/2021,Manley,355,B,black spruce,yes,NA,no,NA,1.5,NA,100,100,50,NA,
7/15/2021,Manley,355,B,black spruce,yes,NA,no,NA,1,NA,100,100,50,NA,
7/15/2021,Manley,355,B,black spruce,yes,NA,no,NA,1.9,NA,100,100,50,NA,
7/15/2021,Manley,355,B,black spruce,yes,NA,no,NA,1.9,NA,100,100,50,NA,
7/15/2021,Manley,355,B,black spruce,yes,NA,no,NA,1.2,NA,100,100,50,NA,
7/15/2021,Manley,355,B,black spruce,yes,NA,no,NA,1.1,NA,100,100,50,NA,
7/15/2021,Manley,355,B,black spruce,yes,NA,no,NA,1.4,NA,100,100,25,NA,
7/15/2021,Manley,355,B,black spruce,yes,NA,no,NA,0.5,NA,100,100,50,NA,
7/15/2021,Manley,355,B,black spruce,yes,NA,no,NA,1.6,NA,100,100,50,NA,
7/15/2021,Manley,355,B,black spruce,yes,NA,no,NA,1,NA,100,100,50,NA,
7/15/2021,Manley,355,B,black spruce,yes,NA,no,NA,1.7,NA,100,100,50,NA,
7/15/2021,Manley,355,B,black spruce,yes,NA,no,NA,1.3,NA,100,100,50,NA,
7/15/2021,Manley,355,B,black spruce,yes,NA,no,NA,1.5,NA,100,100,50,NA,
7/15/2021,Manley,355,B,black spruce,yes,NA,no,NA,2.4,NA,100,100,50,NA,
7/15/2021,Manley,355,B,black spruce,yes,NA,no,NA,1.8,NA,75,50,25,NA,
7/15/2021,Manley,355,B,black spruce,yes,NA,no,NA,3,NA,75,75,25,NA,
7/15/2021,Manley,355,B,black spruce,yes,NA,no,7.2,NA,0,50,50,25,NA,
7/15/2021,Manley,355,B,black spruce,yes,NA,no,7,NA,0,25,25,0,NA,
7/15/2021,Manley,355,B,black spruce,yes,NA,no,6.9,NA,75,100,75,25,NA,
7/15/2021,Manley,355,B,black spruce,yes,NA,no,5.6,NA,NA,50,25,0,NA,
7/15/2021,Manley,355,B,black spruce,yes,NA,no,5.5,NA,100,75,75,25,NA,
7/15/2021,Manley,355,B,black spruce,yes,NA,no,5.2,NA,0,25,25,0,NA,
7/15/2021,Manley,355,B,black spruce,yes,NA,no,4.5,NA,100,100,100,50,NA,
7/15/2021,Manley,355,B,black spruce,yes,NA,no,3.4,NA,25,50,25,25,NA,
7/15/2021,Manley,355,B,black spruce,yes,NA,no,3,NA,NA,50,50,25,NA,
7/15/2021,Manley,355,B,black spruce,yes,NA,no,2.9,NA,50,75,50,25,NA,
7/15/2021,Manley,355,B,black spruce,no,NA,no,2.9,NA,NA,75,75,25,NA,
7/15/2021,Manley,355,B,black spruce,yes,NA,no,2.8,NA,25,75,75,25,NA,
7/15/2021,Manley,355,B,black spruce,yes,NA,no,2.7,NA,75,75,50,25,NA,
7/15/2021,Manley,355,B,black spruce,yes,NA,no,2.7,NA,NA,75,75,25,NA,
7/15/2021,Manley,355,B,black spruce,no,NA,no,2.5,NA,NA,100,75,25,NA,
7/15/2021,Manley,355,B,black spruce,yes,NA,no,2,NA,50,75,75,25,NA,
